%eval_id interface log__t_efold_soil log__t_efold_karst log__t_efold_deep f_exfiltration_soil f_exfiltration_karst PDD_melt_factor log__fdd_threshold snow_insulation_k recession_b_soil recession_b_karst et_scale       neg_kge        
494      I1         1.535185185    4.462962963    4.731944444    0.5973950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1663441012   
495      I1         1.535185185    4.462962963    4.694444444    0.6218950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1660734375   
496      I1         1.535185185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.162914889    
497      I1         1.535185185    4.462962963    4.694444444    0.5973950617   0.330617284    6.030833333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1641193655   
498      I1         1.535185185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.872222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1614367701   
499      I1         1.535185185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.797222222    0.006527777778 2.25           5.972222222    0.8055555556   0.1637180704   
500      I1         1.535185185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.3625         5.972222222    0.8055555556   0.169201002    
501      I1         1.535185185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8430555556   0.1813311915   
502      I1         1.492685185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1703012048   
503      I1         1.535185185    4.412962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1636907127   
504      I1         1.535185185    4.462962963    4.656944444    0.5973950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1644606447   
505      I1         1.535185185    4.462962963    4.694444444    0.5973950617   0.306117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1655069178   
506      I1         1.535185185    4.462962963    4.694444444    0.5973950617   0.330617284    5.535833333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1636717981   
507      I1         1.535185185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.1375         5.972222222    0.8055555556   0.1627302878   
508      I1         1.535185185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.859722222    0.8055555556   0.1639551391   
509      I1         1.535185185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.7680555556   0.1693636283   
510      I1         1.620185185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1613785542   
511      I1         1.577685185    4.462962963    4.731944444    0.5973950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1640025902   
512      I1         1.577685185    4.462962963    4.694444444    0.6218950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1601636664   
513      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1594871565   
514      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.330617284    6.030833333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.161472381    
515      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.872222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1602181645   
516      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.797222222    0.006527777778 2.25           5.972222222    0.8055555556   0.1628177022   
517      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.3625         5.972222222    0.8055555556   0.1635285895   
518      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8430555556   0.1840760448   
519      I1         1.577685185    4.412962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1606599436   
520      I1         1.577685185    4.462962963    4.656944444    0.5973950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1607824883   
521      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.306117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1628948616   
522      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.330617284    5.535833333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1602595812   
523      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1624952163   
524      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.1375         5.972222222    0.8055555556   0.1627566103   
525      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.859722222    0.8055555556   0.1609683683   
526      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.330617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.7680555556   0.161585419    
527      I1         1.662685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1627933391   
528      I1         1.577685185    4.462962963    4.769444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1655661264   
529      I1         1.577685185    4.462962963    4.694444444    0.6463950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1614271434   
530      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.404117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1593259312   
531      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    6.278333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1609836464   
532      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.947222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1725360432   
533      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.01027777778  2.25           5.972222222    0.8055555556   0.188746768    
534      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.475          5.972222222    0.8055555556   0.1677721774   
535      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8805555556   0.2144012942   
536      I1         1.492685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1698546793   
537      I1         1.577685185    4.362962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.159207138    
538      I1         1.577685185    4.462962963    4.619444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1657916295   
539      I1         1.577685185    4.462962963    4.694444444    0.5483950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1692719188   
540      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.306117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1628948616   
541      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.288333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1587340432   
542      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.647222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1664791889   
543      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.025          5.972222222    0.8055555556   0.1698065298   
544      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.747222222    0.8055555556   0.1599900363   
545      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.7305555556   0.1998642525   
546      I1         1.620185185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1597263817   
547      I1         1.577685185    4.462962963    4.731944444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1610967363   
548      I1         1.577685185    4.462962963    4.694444444    0.6218950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1588764117   
549      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.379617284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1590132804   
550      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    6.030833333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1602110255   
551      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.872222222    0.002777777778 2.25           5.972222222    0.8055555556   0.158920514    
552      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.006527777778 2.25           5.972222222    0.8055555556   0.1616185267   
553      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.3625         5.972222222    0.8055555556   0.1615066277   
554      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8430555556   0.1794681732   
555      I1         1.577685185    4.412962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1593457143   
556      I1         1.577685185    4.462962963    4.656944444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1610409799   
557      I1         1.577685185    4.462962963    4.694444444    0.5728950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.163065906    
558      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.535833333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.158938704    
559      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.722222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1612961296   
560      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.1375         5.972222222    0.8055555556   0.1622730714   
561      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.859722222    0.8055555556   0.1597312755   
562      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.7680555556   0.1647467217   
563      I1         1.598935185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1591991927   
564      I1         1.577685185    4.487962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.159558893    
565      I1         1.577685185    4.462962963    4.713194444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1599097121   
566      I1         1.577685185    4.462962963    4.694444444    0.6096450617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1587943863   
567      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.367367284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1591498488   
568      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.907083333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1598286493   
569      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.834722222    0.002777777778 2.25           5.972222222    0.8055555556   0.1612616748   
570      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.004652777778 2.25           5.972222222    0.8055555556   0.1604092758   
571      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.30625        5.972222222    0.8055555556   0.1599162874   
572      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8243055556   0.1670593071   
573      I1         1.556435185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1607290974   
574      I1         1.577685185    4.437962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1594160891   
575      I1         1.577685185    4.462962963    4.675694444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1598598974   
576      I1         1.577685185    4.462962963    4.694444444    0.5851450617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1609243      
577      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.342867284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1600283696   
578      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.659583333    2.797222222    0.002777777778 2.25           5.972222222    0.8055555556   0.1591657413   
579      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.759722222    0.002777777778 2.25           5.972222222    0.8055555556   0.1598085189   
580      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.0009027777778 2.25           5.972222222    0.8055555556   0.1592555786   
581      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.19375        5.972222222    0.8055555556   0.1602687874   
582      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.915972222    0.8055555556   0.1596073869   
583      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.7868055556   0.1583310755   
584      I1         1.598935185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.7868055556   0.1565899735   
585      I1         1.577685185    4.487962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.7868055556   0.1584110639   
586      I1         1.577685185    4.462962963    4.713194444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.7868055556   0.1567757946   
587      I1         1.577685185    4.462962963    4.694444444    0.6096450617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.7868055556   0.1584910491   
588      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.367367284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.7868055556   0.1590725805   
589      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.907083333    2.797222222    0.002777777778 2.25           5.972222222    0.7868055556   0.158615266    
590      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.834722222    0.002777777778 2.25           5.972222222    0.7868055556   0.1595575029   
591      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.004652777778 2.25           5.972222222    0.7868055556   0.158845295    
592      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.30625        5.972222222    0.7868055556   0.1585031556   
593      I1         1.556435185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.7868055556   0.1609302211   
594      I1         1.577685185    4.437962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.7868055556   0.1582514825   
595      I1         1.577685185    4.462962963    4.675694444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.7868055556   0.1606662149   
596      I1         1.577685185    4.462962963    4.694444444    0.5851450617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.7868055556   0.1589410177   
597      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.342867284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.7868055556   0.1577903973   
598      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.659583333    2.797222222    0.002777777778 2.25           5.972222222    0.7868055556   0.1580693035   
599      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.759722222    0.002777777778 2.25           5.972222222    0.7868055556   0.1592324233   
600      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.0009027777778 2.25           5.972222222    0.7868055556   0.1585071665   
601      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.19375        5.972222222    0.7868055556   0.1594065123   
602      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.915972222    0.7868055556   0.1584761624   
603      I1         1.577685185    4.462962963    4.694444444    0.5973950617   0.355117284    5.783333333    2.797222222    0.002777777778 2.25           5.972222222    0.7680555556   0.1647467217   
