%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold f_tile_soil    log__tau_tile  neg_kge        
30       I1         1.162721522    2.397986451    4.042251232    0.2366521052   0.2176088771   0.4714102173   3.489893899    1.545250241    1.759763486    0.7690729509   0.3732747093   1.75586791     
31       I1         1.269443469    1.022174469    2.85479035     0.7643935641   0.805928482    3.783799195    3.498405599    2.763348196    0.9374078361   0.3503557865   0.4481958836   1.868299653    
32       I1         0.4433185135   2.455724537    2.908180833    0.6177638289   0.8329797208   8.893932136    1.457105575    2.581485745    2.922992633    0.5605088274   1.071458235    2.278257851    
33       I1         1.280854117    1.846727143    4.006081118    0.5540566055   0.9848527638   1.683142635    2.406973527    2.572149963    1.557954772    0.9488000806   0.713016059    1.799456941    
34       I1         0.3052678245   1.783104062    4.353231216    0.4496035419   0.2025505396   4.78116836     2.857879381    1.743068374    1.705506672    0.7800940869   1.127475205    2.243618809    
35       I1         1.160758497    1.985846631    3.447680515    0.5748104646   0.03786302582  3.831712223    2.971264849    2.684188337    0.02365816283  0.6658817425   0.2230045451   1.811861577    
36       I1         0.4301140715   1.457724002    3.385764139    0.4832078674   0.9527122088   4.365068302    1.591318896    1.825856824    2.097161762    0.6608156689   0.1220379395   2.339828058    
37       I1         0.9059262998   1.901955297    4.284302384    0.1448942896   0.2819903394   6.165109595    1.780841718    3.300972205    0.5348479728   0.1440622959   0.7791611428   1.886561857    
38       I1         1.583172998    2.024418459    3.151201792    0.01761344909  0.2340491312   4.247479126    1.445860462    1.862549122    0.793043185    0.3715704412   0.0818963479   2.037535682    
39       I1         1.783188645    2.25008588     3.784201027    0.5316747404   0.6084285145   6.104156355    2.279363941    1.565052783    1.317874553    0.9615795244   0.09905976775  1.574995221    
40       I1         1.225710618    1.386281804    4.360787384    0.6558531331   0.3294683232   4.727184153    1.317125486    1.105445557    2.652318065    0.1052422892   0.6960378596   2.18739353     
41       I1         1.340856682    1.40414358     4.264413472    0.2578996488   0.6908226698   5.524604038    1.193195169    1.881122969    0.1038278484   0.2366015229   0.9115237088   2.205943366    
42       I1         0.9989670997   1.850722746    2.863239585    0.7362907138   0.09428000369  9.65776003     2.627786828    2.489953605    0.2488491971   0.2206734623   0.9015067553   1.96592298     
43       I1         1.040563043    1.328667274    3.961198443    0.7479293057   0.15576903     2.715362389    2.057926537    2.205163991    2.898402223    0.1300178946   0.7303120771   1.951932104    
44       I1         0.6296351808   2.074017228    3.253518959    0.3637232882   0.9310201391   0.5941868708   2.706674091    1.262906097    2.063724258    0.1666130942   0.5641036531   2.148546872    
45       I1         1.031569625    1.74754868     2.702744019    0.7102397642   0.979447786    6.61131203     1.921338824    2.645675003    1.201611687    0.8486426472   0.08432607994  2.03718999     
46       I1         1.88843912     1.833095461    4.413056666    0.8742615238   0.8014879318   8.569121207    2.2945428      2.935104045    0.4869840462   0.3649325593   0.7385371636   1.598538362    
47       I1         0.5783994492   1.987294004    3.409406389    0.3534372038   0.5671904152   7.990311883    1.499940044    1.616562279    2.821344562    0.6553203598   0.2821519881   2.13693072     
48       I1         1.670202853    1.124789684    2.789409178    0.6578579263   0.06784710513  0.1747179927   1.47547493     2.389286753    2.562126967    0.2332500795   0.905858689    2.072329782    
49       I1         1.324356168    1.763486224    3.929824668    0.1717771929   0.8833437898   6.352420219    1.500558745    2.732824588    0.6341572755   0.8933044946   0.721614167    1.990505832    
50       I1         0.869678216    2.215010462    3.024145158    0.08532162429  0.2851235629   4.019669975    1.890272128    3.186761642    2.874793484    0.8580595129   0.01019975277  1.467564712    
51       I1         1.434442838    2.559012186    2.726943377    0.668142229    0.6290082472   5.656863288    1.636511103    1.602324691    0.0002912862599 0.3939381638   0.2387491902   1.978529285    
52       I1         0.5744913194   2.129963821    3.014647514    0.9569122946   0.3931840479   6.59679333     3.047077183    3.35714094     0.851993981    0.7869901821   0.7702213505   2.358751805    
53       I1         1.335763744    2.141465459    3.325752487    0.5167904168   0.9077946181   1.857627286    2.034118778    2.841516475    2.002682596    0.2789073356   0.2615881558   1.792889506    
54       I1         1.708819711    1.950323918    4.01903848     0.5665403297   0.7855111937   5.567548951    1.409865042    1.114278104    1.400116498    0.2546334009   0.5838712961   2.10598661     
55       I1         0.9177023502   1.522818988    2.518656767    0.1586357021   0.6635464248   4.60317251     2.859344672    3.430714476    2.34262518     0.330241349    0.612035973    1.807814348    
