%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  neg_kge        
462      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.07852222222  0.2003039021   
463      I1         0.8761111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2033418237   
464      I1         0.9611111111   2.498518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2097551741   
465      I1         0.9611111111   2.583518519    2.511111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.200659605    
466      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.2695185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2008545478   
467      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   4.921666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1983100333   
468      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.587962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2014618608   
469      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.310185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2182353102   
470      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.794444444    0.1472222222   0.01833333333  0.02122222222  0.2002809588   
471      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1397222222   0.01833333333  0.02122222222  0.2002809588   
472      I1         1.003611111    2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2014051979   
473      I1         0.9611111111   2.626018519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2006266349   
474      I1         0.9611111111   2.583518519    2.661111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2001749799   
475      I1         0.9611111111   2.583518519    2.611111111    0.07624074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2106184382   
476      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3430185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.200156108    
477      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.664166667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2014119179   
478      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.775462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2017799519   
479      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.497685185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2039668083   
480      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.04308333333  0.02122222222  0.2103276893   
481      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.04987222222  0.2002916784   
482      I1         0.9186111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.200981887    
483      I1         0.9611111111   2.541018519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2034233797   
484      I1         0.9611111111   2.583518519    2.561111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2004376297   
485      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1925308473   
486      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.2940185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.200516393    
487      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.169166667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1991498523   
488      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1999964566   
489      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.372685185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.204974325    
490      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.869444444    0.1472222222   0.01833333333  0.02122222222  0.2002809588   
491      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1434722222   0.01833333333  0.02122222222  0.2002809588   
492      I1         1.003611111    2.583518519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1944294317   
493      I1         0.9611111111   2.626018519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1917989207   
494      I1         0.9611111111   2.583518519    2.661111111    0.02724074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1925270769   
495      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3430185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1922399354   
496      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.664166667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1937281321   
497      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.775462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1950428554   
498      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.712962963    2.497685185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.2004544973   
499      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.04308333333  0.02122222222  0.2002618574   
500      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.04987222222  0.1925505966   
501      I1         0.9186111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1923628589   
502      I1         0.9611111111   2.541018519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1970427145   
503      I1         0.9611111111   2.583518519    2.561111111    0.02724074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1925815776   
504      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.2940185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1929416166   
505      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.169166667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1913244555   
506      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1909124921   
507      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.712962963    2.372685185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1940993223   
508      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.869444444    0.1472222222   0.01833333333  0.02122222222  0.1925308473   
509      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.712962963    2.435185185    2.944444444    0.1434722222   0.01833333333  0.02122222222  0.1925308473   
510      I1         1.003611111    2.583518519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1918345964   
511      I1         0.9611111111   2.626018519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1913961632   
512      I1         0.9611111111   2.583518519    2.661111111    0.02724074074  0.3185185185   5.416666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1908057524   
513      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3430185185   5.416666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1908195702   
514      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.664166667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1920780444   
515      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.650462963    2.497685185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1957520988   
516      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.04308333333  0.02122222222  0.1999740078   
517      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.04987222222  0.1909219037   
518      I1         0.9186111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1915670694   
519      I1         0.9611111111   2.541018519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1940429382   
520      I1         0.9611111111   2.583518519    2.561111111    0.02724074074  0.3185185185   5.416666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1910770883   
521      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.2940185185   5.416666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1911294269   
522      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.169166667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1897399661   
523      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.587962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1908468098   
524      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.650462963    2.372685185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1954402122   
525      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.650462963    2.435185185    2.869444444    0.1472222222   0.01833333333  0.02122222222  0.1909124921   
526      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.416666667    2.650462963    2.435185185    2.944444444    0.1434722222   0.01833333333  0.02122222222  0.1909124921   
527      I1         1.003611111    2.583518519    2.611111111    0.02724074074  0.3185185185   5.169166667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1906234576   
528      I1         0.9611111111   2.626018519    2.611111111    0.02724074074  0.3185185185   5.169166667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1903544057   
529      I1         0.9611111111   2.583518519    2.661111111    0.02724074074  0.3185185185   5.169166667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.189620349    
530      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   5.169166667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1989143947   
531      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3430185185   5.169166667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1896694184   
532      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.169166667    2.650462963    2.497685185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1943377818   
533      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.169166667    2.650462963    2.435185185    2.944444444    0.1472222222   0.04308333333  0.02122222222  0.1989057983   
534      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.169166667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.04987222222  0.1897492099   
535      I1         0.9186111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.169166667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1904511533   
536      I1         0.9611111111   2.541018519    2.611111111    0.02724074074  0.3185185185   5.169166667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1927531585   
537      I1         0.9611111111   2.583518519    2.561111111    0.02724074074  0.3185185185   5.169166667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1899190069   
538      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.2940185185   5.169166667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1899352518   
539      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1888627774   
540      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.169166667    2.587962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1897441066   
541      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.169166667    2.650462963    2.372685185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1945798498   
542      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.169166667    2.650462963    2.435185185    2.869444444    0.1472222222   0.01833333333  0.02122222222  0.1897399661   
543      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.169166667    2.650462963    2.435185185    2.944444444    0.1434722222   0.01833333333  0.02122222222  0.1897399661   
544      I1         1.003611111    2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1897282354   
545      I1         0.9611111111   2.626018519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1896108036   
546      I1         0.9611111111   2.583518519    2.661111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1887298258   
547      I1         0.9611111111   2.583518519    2.611111111    0.05174074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.198104545    
548      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3430185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1888147457   
549      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.712962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1904282699   
550      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.497685185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1932392211   
551      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.04308333333  0.02122222222  0.1981120564   
552      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.04987222222  0.1888720121   
553      I1         0.9186111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1896029079   
554      I1         0.9611111111   2.541018519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1917506854   
555      I1         0.9611111111   2.583518519    2.561111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1890567216   
556      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.2940185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1890362286   
557      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.674166667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1884243067   
558      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.587962963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1889096727   
559      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.372685185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1939722936   
560      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.869444444    0.1472222222   0.01833333333  0.02122222222  0.1888627774   
561      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1434722222   0.01833333333  0.02122222222  0.1888627774   
562      I1         0.9823611111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1891456232   
563      I1         0.9611111111   2.604768519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1887530197   
564      I1         0.9611111111   2.583518519    2.636111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1887896391   
565      I1         0.9611111111   2.583518519    2.611111111    0.03949074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1931498702   
566      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3307685185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.188822501    
567      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   5.045416667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.189171938    
568      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.681712963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1894923175   
569      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.466435185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1898544217   
570      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.981944444    0.1472222222   0.01833333333  0.02122222222  0.1888627774   
571      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1490972222   0.01833333333  0.02122222222  0.1888627774   
572      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.03070833333  0.02122222222  0.1931450753   
573      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.03554722222  0.188867214    
574      I1         0.9398611111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1890277144   
575      I1         0.9611111111   2.562268519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1898663291   
576      I1         0.9611111111   2.583518519    2.586111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1889511185   
577      I1         0.9611111111   2.583518519    2.611111111    0.01499074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1851473869   
578      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3062685185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1889344009   
579      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.797916667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1886318961   
580      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.619212963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1886319175   
581      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.403935185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.190201611    
582      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.906944444    0.1472222222   0.01833333333  0.02122222222  0.1888627774   
583      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1453472222   0.01833333333  0.02122222222  0.1888627774   
584      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.005958333333 0.02122222222  0.1851699418   
585      I1         0.9611111111   2.583518519    2.611111111    0.02724074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.006897222222 0.1888586915   
586      I1         0.9823611111   2.583518519    2.611111111    0.01499074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1855534555   
587      I1         0.9611111111   2.604768519    2.611111111    0.01499074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1848900424   
588      I1         0.9611111111   2.583518519    2.636111111    0.01499074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1850956618   
589      I1         0.9611111111   2.583518519    2.611111111    0.01499074074  0.3307685185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1850722692   
590      I1         0.9611111111   2.583518519    2.611111111    0.01499074074  0.3185185185   5.045416667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1854647563   
591      I1         0.9611111111   2.583518519    2.611111111    0.01499074074  0.3185185185   4.921666667    2.681712963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1861589199   
592      I1         0.9611111111   2.583518519    2.611111111    0.01499074074  0.3185185185   4.921666667    2.650462963    2.466435185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1872027838   
593      I1         0.9611111111   2.583518519    2.611111111    0.01499074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.981944444    0.1472222222   0.01833333333  0.02122222222  0.1851473869   
594      I1         0.9611111111   2.583518519    2.611111111    0.01499074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1490972222   0.01833333333  0.02122222222  0.1851473869   
595      I1         0.9611111111   2.583518519    2.611111111    0.01499074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.03070833333  0.02122222222  0.1889093691   
596      I1         0.9611111111   2.583518519    2.611111111    0.01499074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.03554722222  0.1851541404   
597      I1         0.9398611111   2.583518519    2.611111111    0.01499074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.18524765     
598      I1         0.9611111111   2.562268519    2.611111111    0.01499074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1864289828   
599      I1         0.9611111111   2.583518519    2.586111111    0.01499074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1852142028   
600      I1         0.9611111111   2.583518519    2.611111111    0.01499074074  0.3062685185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1852555133   
601      I1         0.9611111111   2.583518519    2.611111111    0.01499074074  0.3185185185   4.797916667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1849084538   
602      I1         0.9611111111   2.583518519    2.611111111    0.01499074074  0.3185185185   4.921666667    2.619212963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1845046202   
603      I1         0.9611111111   2.583518519    2.611111111    0.01499074074  0.3185185185   4.921666667    2.650462963    2.403935185    2.944444444    0.1472222222   0.01833333333  0.02122222222  0.1857708464   
604      I1         0.9611111111   2.583518519    2.611111111    0.01499074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.906944444    0.1472222222   0.01833333333  0.02122222222  0.1851473869   
605      I1         0.9611111111   2.583518519    2.611111111    0.01499074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1453472222   0.01833333333  0.02122222222  0.1851473869   
606      I1         0.9611111111   2.583518519    2.611111111    0.01499074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.005958333333 0.02122222222  0.1821834406   
607      I1         0.9611111111   2.583518519    2.611111111    0.01499074074  0.3185185185   4.921666667    2.650462963    2.435185185    2.944444444    0.1472222222   0.01833333333  0.006897222222 0.185141088    
