Date,Precipitation [mm/day],Discharge [m^3/s],Mean Temperature [C],Minimum Temperature [C],Maximum Temperature [C],Photoperiod [hr],Evapotranspiration [mm/day]
1991.11.07,0.0,16.423744,-17.2876237501,-23.5620791747,-11.0131683255,10.018008908848271,0.221006022807
1991.11.08,0.0,16.6502784,-14.247920788145,-21.3627722806,-7.13306929569,9.975361922186064,0.746188909486
1991.11.09,0.0751923564637,18.2360192,-6.917128717165,-12.3636633807,-1.47059405363,9.93318545010614,1.48330969138
1991.11.10,0.806230557142,14.3849344,-1.35198020109,-3.92524753231,1.22128713013,9.891499655868438,0.24600174156
1991.11.11,0.00194066931669,13.4221632,-1.075445547988,-1.99554456107,-0.155346534906,9.850325165532691,-0.00558057288714
1991.11.12,0.00309632195731,11.5249376,-0.9850990174909999,-2.30207922317,0.331881188188,9.809683054407598,0.277030183689
1991.11.13,0.0,11.043552,2.6370792024125,-0.465544554045,5.73970295887,9.769594831139337,0.09655663607
1991.11.14,1.67371027599,11.893056,3.075544542015,-2.60188119128,8.75297027531,9.730082419346779,0.0250326579697
1991.11.15,12.470260914,14.0734496,2.096188113174,-0.296336629732,4.48871285608,9.691168136717655,1.19008553874
1991.11.16,0.0107419583024,20.5863136,-1.178316843395,-5.67821783359,3.3215841468,9.652874671488455,-0.042523771284
1991.11.17,2.77096570999,25.2585856,-0.45455446189999993,-4.51782179823,3.60871287443,9.61522505624067,0.624086969186
