%eval_id interface log__t_efold_soil log__t_efold_karst log__t_efold_deep f_exfiltration_soil f_exfiltration_karst PDD_melt_factor log__fdd_threshold snow_insulation_k recession_b_soil recession_b_karst et_scale       f_tile_soil    log__tau_tile  neg_kge        
581      I1         2.669305556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.03554722222  0.1290469593   
582      I1         2.669305556    3.10462963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1288878541   
583      I1         2.669305556    3.12962963     3.953472222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1285861599   
584      I1         2.669305556    3.12962963     3.972222222    0.4514537037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1290881917   
585      I1         2.669305556    3.12962963     3.972222222    0.4637037037   0.124787037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1288575477   
586      I1         2.669305556    3.12962963     3.972222222    0.4637037037   0.137037037    5.659583333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1288828263   
587      I1         2.669305556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.906944444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1289016866   
588      I1         2.669305556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01201388889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1288809523   
589      I1         2.669305556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.69375        5.916666667    0.8423611111   0.825          0.02122222222  0.1293882564   
590      I1         2.669305556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.860416667    0.8423611111   0.825          0.02122222222  0.1288867113   
591      I1         2.669305556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8236111111   0.825          0.02122222222  0.1376993311   
592      I1         2.669305556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.812625       0.02122222222  0.1293534212   
593      I1         2.669305556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.006897222222 0.1287238003   
594      I1         2.690555556    3.17962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1283670543   
595      I1         2.690555556    3.12962963     4.009722222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1287016772   
596      I1         2.690555556    3.12962963     3.972222222    0.4882037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1278456102   
597      I1         2.690555556    3.12962963     3.972222222    0.4637037037   0.161537037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1284147805   
598      I1         2.690555556    3.12962963     3.972222222    0.4637037037   0.137037037    6.030833333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1286275224   
599      I1         2.690555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01763888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.128378906    
600      I1         2.690555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.8625         5.916666667    0.8423611111   0.825          0.02122222222  0.1303461511   
601      I1         2.690555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8798611111   0.825          0.02122222222  0.1605635416   
602      I1         2.690555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.84975        0.02122222222  0.1280454049   
603      I1         2.690555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.04987222222  0.1287972328   
604      I1         2.648055556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1299362021   
605      I1         2.690555556    3.07962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1283902337   
606      I1         2.690555556    3.12962963     3.934722222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1277509207   
607      I1         2.690555556    3.12962963     3.972222222    0.4392037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1291364578   
608      I1         2.690555556    3.12962963     3.972222222    0.4637037037   0.112537037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1283513178   
609      I1         2.690555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.535833333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1282633974   
610      I1         2.690555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.869444444    0.01388888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.1284372978   
611      I1         2.690555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01013888889  3.75           5.916666667    0.8423611111   0.825          0.02122222222  0.128403927    
612      I1         2.690555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.6375         5.916666667    0.8423611111   0.825          0.02122222222  0.13249676     
613      I1         2.690555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.804166667    0.8423611111   0.825          0.02122222222  0.128390862    
614      I1         2.690555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8048611111   0.825          0.02122222222  0.1575813678   
615      I1         2.690555556    3.12962963     3.972222222    0.4637037037   0.137037037    5.783333333    2.944444444    0.01388888889  3.75           5.916666667    0.8423611111   0.80025        0.02122222222  0.1305636422   
